ServiceNo,StopSequence,BusStopCode,Description,MRTBusStop,MRTLine,average_passenger_volume,Latitude,Longitude,outcome
112,27,64419,Blk 681,0,,165897.66666666666,1.37339164793235,103.88521854859373,keep
112,28,63379,Blk 608,0,,42609.666666666664,1.370839,103.885214,keep
112,29,63389,Opp Xinmin Pr Sch,0,,72773.66666666667,1.37063835467565,103.882445169636,keep
112,30,63399,Blk 632,0,,64450.0,1.37022333300436,103.8802849999831,keep
112,31,63321,Blk 627,0,,45291.666666666664,1.36913602302795,103.88132215113497,keep
112,32,63331,Blk 615,0,,39486.333333333336,1.36836866548657,103.88492703491212,keep
112,33,63341,Opp Blk 709,0,,135974.33333333334,1.36751402871615,103.88882988119938,keep
112,34,63059,Blk 22,0,,157321.0,1.36437667280221,103.88984149586426,keep
112,35,63049,Glad Tidings Ch,0,,48243.666666666664,1.36219166668854,103.88752277779692,keep
112,36,63039,Kovan Stn Exit C,1,['North-East Line'],385641.3333333333,1.36026000003341,103.88538416663954,keep
112,37,63221,KOVAN HUB,0,,78659.33333333333,1.35799327947024,103.8855063915276,keep
112,38,63231,Bet Blks 210/211,0,,31655.666666666668,1.35901223241231,103.88763070107528,keep
112,39,63131,THE TEMBUSU,0,,16867.666666666668,1.36120884403234,103.89033109494883,keep
112,40,64201,Aft Hougang Ave 3,0,,100135.33333333333,1.36172833297814,103.89420777799334,keep
112,41,64231,Blk 316,0,,30452.333333333332,1.36479332441286,103.8968501202605,keep
112,42,64301,Blk 325,0,,13165.0,1.36722334223088,103.89904601013104,keep
112,43,64311,Riverfront Residences,0,,10292.333333333334,1.370275,103.900361,keep
112,44,64321,Opp Rio Vista,0,,20481.0,1.37229075864076,103.90046238900683,keep
112,45,64059,Blk 355,0,,86843.33333333333,1.37249135705281,103.8983747045234,keep
112,46,64049,Opp The Midtown,0,,73719.0,1.3703713899857,103.89603248614272,keep
112,47,64009,Hougang Ctrl Int,1,['North-East Line'],860117.3333333334,1.37060695394614,103.89266808874676,keep
112A,1,64009,Hougang Ctrl Int,1,['North-East Line'],860117.3333333334,1.37060695394614,103.89266808874676,keep
112A,2,64041,The Midtown,0,,69604.33333333333,1.37016500002901,103.89535999996713,keep
112A,3,64051,Blk 465A,0,,61617.666666666664,1.37239666924933,103.89777362456783,keep
112A,4,64329,Rio Vista,0,,32910.666666666664,1.37240520198465,103.90067635112096,keep
112A,5,64319,Opp Riverfront Residences,0,,8137.0,1.36984558380582,103.90037616571983,keep
112A,6,64309,Opp Blk 321,0,,6364.333333333333,1.3670813438207,103.89926444088417,keep
112A,7,64239,Opp Blk 316,0,,20166.333333333332,1.36439805444874,103.89682349089492,keep
112A,8,64209,Aft Defu Ave 1,0,,69557.66666666667,1.36146974234447,103.89452504836862,keep
112A,9,63139,Aft En-Naeem Mque,0,,19702.333333333332,1.36120166702627,103.8914116670026,keep
112A,10,63239,OPP BLK 211,0,,23312.0,1.35891911967242,103.8878789953328,keep
112A,11,63229,Opp Kovan Hub,0,,19620.666666666668,1.35757166659958,103.88511923530164,keep
112A,12,63031,Kovan Stn Exit B,1,['North-East Line'],256698.0,1.36050444441455,103.88535194446015,keep
113,1,64009,Hougang Ctrl Int,1,['North-East Line'],860117.3333333334,1.37060695394614,103.89266808874676,keep
113,2,64041,The Midtown,0,,69604.33333333333,1.37016500002901,103.89535999996713,keep
113,3,64051,Blk 465A,0,,61617.666666666664,1.37239666924933,103.89777362456783,keep
113,4,64071,Opp Punggol Pk,0,,68973.0,1.37514056376267,103.89724811886428,keep
113,5,64039,Blk 434,0,,63416.333333333336,1.37668753222312,103.89393761218088,keep
113,6,64371,Opp Punggol CC,0,,12888.666666666666,1.37447444021165,103.89289427356104,keep
113,7,64381,Hougang Stn Exit C,1,['North-East Line'],181261.66666666666,1.37288245131287,103.89170384962593,keep
113,8,64391,Blk 831,0,,26539.0,1.37145414929063,103.8897657394618,keep
113,9,63351,Opp Hougang Swim Cplx,0,,18347.666666666668,1.36922638899711,103.88786388897049,keep
113,10,63341,Opp Blk 709,0,,135974.33333333334,1.36751402871615,103.88882988119938,keep
113,11,63059,Blk 22,0,,157321.0,1.36437667280221,103.88984149586426,keep
113,12,63049,Glad Tidings Ch,0,,48243.666666666664,1.36219166668854,103.88752277779692,keep
113,13,63039,Kovan Stn Exit C,1,['North-East Line'],385641.3333333333,1.36026000003341,103.88538416663954,keep
113,14,63221,KOVAN HUB,0,,78659.33333333333,1.35799327947024,103.8855063915276,keep
113,15,63231,Bet Blks 210/211,0,,31655.666666666668,1.35901223241231,103.88763070107528,keep
113,16,63261,Opp Blk 232,0,,22200.666666666668,1.35896472197244,103.88913833298103,keep
113,17,63271,Blk 239,0,,42665.666666666664,1.35639501261001,103.88997632456076,keep
113,18,63281,Blk 105 Mkt/FC,0,,106884.66666666667,1.3541297220266,103.8898808330127,keep
113,19,63291,Opp Blk 115,0,,110333.0,1.35225002342978,103.88785804760477,keep
113,20,63301,Paya Lebar Meth Girls' Sc,0,,75141.0,1.35149473186732,103.88531199399269,keep
113,21,62221,Opp The Minton,0,,55489.0,1.35090140225527,103.88255343944132,keep
113,22,62219,Blk 158,0,,13521.666666666666,1.35192637119856,103.88032033542544,keep
113,23,62059,Blk 161,0,,115547.33333333333,1.35170138896709,103.87859583297929,keep
113,24,62229,The Minton,0,,58656.666666666664,1.35108999372692,103.88212234368396,keep
113,25,63309,Blk 126,0,,83242.0,1.35205944401441,103.88581055600548,keep
113,26,63299,Blk 115,0,,85053.66666666667,1.35263165715857,103.88833522800788,keep
113,27,63289,Aljunied CC,0,,51167.333333333336,1.3540116670036,103.88966083299924,keep
113,28,63279,Opp Yuying Sec Sch,0,,30611.666666666668,1.35623805601182,103.88983499998876,keep
113,29,63269,Blk 232,0,,21255.0,1.35875481272429,103.88905763623876,keep
113,30,63239,OPP BLK 211,0,,23312.0,1.35891911967242,103.8878789953328,keep
113,31,63229,Opp Kovan Hub,0,,19620.666666666668,1.35757166659958,103.88511923530164,keep
113,32,63031,Kovan Stn Exit B,1,['North-East Line'],256698.0,1.36050444441455,103.88535194446015,keep
113,33,63041,Opp Glad Tidings Ch,0,,57789.333333333336,1.36259166703136,103.88754805602412,keep
113,34,63051,Opp Blk 370,0,,100915.33333333333,1.36415166798646,103.8891427848695,keep
113,35,63349,Blk 708,0,,147080.66666666666,1.36687207146588,103.88923358520267,keep
113,36,63359,Hougang Swim Cplx,0,,15687.0,1.36936804895468,103.88779233654836,keep
113,37,64399,Blk 512,0,,17032.666666666668,1.37121818386818,103.8892571932248,keep
113,38,64389,Blk 522,0,,90472.0,1.37313809346006,103.8915681838848,keep
113,39,64379,Punggol CC,0,,9955.0,1.37468500843171,103.8926630612946,keep
113,40,64031,Blk 436,0,,67136.33333333333,1.37699995735935,103.893660799245,keep
113,41,64079,Punggol Pk,0,,56399.0,1.37500833299826,103.89774777801168,keep
113,42,64059,Blk 355,0,,86843.33333333333,1.37249135705281,103.8983747045234,keep
113,43,64049,Opp The Midtown,0,,73719.0,1.3703713899857,103.89603248614272,keep
113,44,64009,Hougang Ctrl Int,1,['North-East Line'],860117.3333333334,1.37060695394614,103.89266808874676,keep
113A,1,63039,Kovan Stn Exit C,1,['North-East Line'],385641.3333333333,1.36026000003341,103.88538416663954,keep
113A,2,63221,KOVAN HUB,0,,78659.33333333333,1.35799327947024,103.8855063915276,keep
113A,3,63231,Bet Blks 210/211,0,,31655.666666666668,1.35901223241231,103.88763070107528,keep
113A,4,63261,Opp Blk 232,0,,22200.666666666668,1.35896472197244,103.88913833298103,keep
113A,5,63271,Blk 239,0,,42665.666666666664,1.35639501261001,103.88997632456076,keep
113A,6,63281,Blk 105 Mkt/FC,0,,106884.66666666667,1.3541297220266,103.8898808330127,keep
113A,7,63291,Opp Blk 115,0,,110333.0,1.35225002342978,103.88785804760477,keep
113A,8,63301,Paya Lebar Meth Girls' Sc,0,,75141.0,1.35149473186732,103.88531199399269,keep
113A,9,62221,Opp The Minton,0,,55489.0,1.35090140225527,103.88255343944132,keep
113A,10,62219,Blk 158,0,,13521.666666666666,1.35192637119856,103.88032033542544,keep
113A,11,62059,Blk 161,0,,115547.33333333333,1.35170138896709,103.87859583297929,keep
113A,12,62229,The Minton,0,,58656.666666666664,1.35108999372692,103.88212234368396,keep
113A,13,63309,Blk 126,0,,83242.0,1.35205944401441,103.88581055600548,keep
113A,14,63299,Blk 115,0,,85053.66666666667,1.35263165715857,103.88833522800788,keep
113A,15,63289,Aljunied CC,0,,51167.333333333336,1.3540116670036,103.88966083299924,keep
113A,16,63279,Opp Yuying Sec Sch,0,,30611.666666666668,1.35623805601182,103.88983499998876,keep
113A,17,63269,Blk 232,0,,21255.0,1.35875481272429,103.88905763623876,keep
113A,18,63239,OPP BLK 211,0,,23312.0,1.35891911967242,103.8878789953328,keep
113A,19,63229,Opp Kovan Hub,0,,19620.666666666668,1.35757166659958,103.88511923530164,keep
113A,20,63031,Kovan Stn Exit B,1,['North-East Line'],256698.0,1.36050444441455,103.88535194446015,keep
114,1,67601,Buangkok Stn Exit B,1,['North-East Line'],306318.6666666667,1.38334470717282,103.8932683273077,keep
114,2,67629,Blk 557,0,,25665.0,1.38027975053648,103.8906049984218,keep
114,3,66569,OPP BLK 991B,0,,21782.666666666668,1.383159,103.882572,keep
114,4,66559,Opp Blk 984A,0,,14672.0,1.381952,103.881758,keep
114,5,66589,Buangkok Sports Pk,0,,35942.333333333336,1.381992,103.8794283,keep
114,6,66579,BLK 998B,0,,76341.33333333333,1.38402973472559,103.88070409002007,keep
114,7,66609,Opp Blk 991A,0,,82515.33333333333,1.385071,103.882087,keep
114,8,67621,Blk 278 CP,0,,18663.333333333332,1.38095802621952,103.89025132744938,keep
114,9,67609,Buangkok Stn Exit A,1,['North-East Line'],322818.0,1.38393305306468,103.8930397853008,keep
114A,1,67601,Buangkok Stn Exit B,1,['North-East Line'],306318.6666666667,1.38334470717282,103.8932683273077,keep
114A,2,67629,Blk 557,0,,25665.0,1.38027975053648,103.8906049984218,keep
114A,3,66569,OPP BLK 991B,0,,21782.666666666668,1.383159,103.882572,keep
114A,4,66559,Opp Blk 984A,0,,14672.0,1.381952,103.881758,keep
114A,5,66589,Buangkok Sports Pk,0,,35942.333333333336,1.381992,103.8794283,keep
114A,6,66579,BLK 998B,0,,76341.33333333333,1.38402973472559,103.88070409002007,keep
115,1,63221,KOVAN HUB,0,,78659.33333333333,1.35799327947024,103.8855063915276,keep
115,2,63231,Bet Blks 210/211,0,,31655.666666666668,1.35901223241231,103.88763070107528,keep
115,3,63261,Opp Blk 232,0,,22200.666666666668,1.35896472197244,103.88913833298103,keep
115,4,63271,Blk 239,0,,42665.666666666664,1.35639501261001,103.88997632456076,keep
115,5,63281,Blk 105 Mkt/FC,0,,106884.66666666667,1.3541297220266,103.8898808330127,keep
115,6,63099,Blk 106,0,,122733.66666666667,1.35357948490597,103.89097410968796,keep
115,7,63089,Blk 241,0,,36729.666666666664,1.35653228525134,103.89213497244268,keep
115,8,63079,Blk 248,0,,64099.0,1.35978917315442,103.89296017669749,keep
115,9,63241,Blk 21,0,,165449.66666666666,1.36409785233957,103.89213557756084,keep
115,10,63059,Blk 22,0,,157321.0,1.36437667280221,103.88984149586426,keep
115,11,63049,Glad Tidings Ch,0,,48243.666666666664,1.36219166668854,103.88752277779692,keep
115,12,63039,Kovan Stn Exit C,1,['North-East Line'],385641.3333333333,1.36026000003341,103.88538416663954,keep
115,13,63221,KOVAN HUB,0,,78659.33333333333,1.35799327947024,103.8855063915276,keep
116,1,64009,Hougang Ctrl Int,1,['North-East Line'],860117.3333333334,1.37060695394614,103.89266808874676,keep
116,2,64551,Blk 836,0,,8237.666666666666,1.370423,103.890741,keep
116,3,64529,Hougang Polyclinic,0,,26361.333333333332,1.3699286957754,103.88933520735068,keep
116,4,64339,Blk 602,0,,37225.333333333336,1.37136834322266,103.88702988625133,keep
116,5,64411,Blk 670,0,,143032.66666666666,1.37353273194871,103.88503406200056,keep
116,6,64479,Blk 665,0,,88789.66666666667,1.374401340713,103.88353995121632,keep
116,7,64489,Blk 946A,0,,90850.33333333333,1.37488764981722,103.88067688397112,keep
116,8,64499,Regentville,0,,50107.333333333336,1.3748828566071,103.87828864496952,keep
116,9,66439,Blk 504A CP,0,,44191.333333333336,1.37393762072692,103.8755129419784,keep
116,10,66429,Blk 530,0,,60165.333333333336,1.37352182697727,103.87243744452265,keep
116,11,66101,Blk 516,0,,82038.66666666667,1.37094045484466,103.87325896613376,keep
116,12,63219,Bef Yio Chu Kang Chapel,0,,87129.33333333333,1.368497,103.876166,keep
116,13,63209,Parkwood Residences,0,,44167.666666666664,1.36605804817414,103.8752212278542,keep
116,14,63199,Aft Phillips Ave,0,,33057.333333333336,1.36327972197547,103.8738380559882,keep
116,15,63189,Aft Serangoon Gdn Way,0,,12787.0,1.36133997852966,103.87363460960414,keep
116,16,63179,Bef Tai Seng Chr Ch,0,,22426.333333333332,1.35999305129204,103.8739353277618,keep
116,17,63369,Serangoon Sports Cplx,0,,48867.0,1.356702,103.874108,keep
116,18,66379,Blk 206,0,,88115.33333333333,1.35339155862192,103.87285801649963,keep
116,19,66359,S'Goon Stn Exit C/Blk 201,1,"['Circle Line ', 'North-East Line']",491715.3333333333,1.35080698547823,103.87328604946424,keep
116,20,62141,Opp Blk 1,0,,40191.333333333336,1.35149112412235,103.87515194713768,keep
116,21,63141,Blk 209,0,,13717.666666666666,1.354019,103.874925,keep
116,22,63361,Opp S'Goon Sports Cplx,0,,97154.0,1.35744648841295,103.87383985365209,keep
116,23,63181,Bef St. Helier's Ave,0,,26579.333333333332,1.36083138898279,103.8734622220156,keep
116,24,63191,Aft Serangoon Nth Ave 1,0,,34600.666666666664,1.36426277802723,103.87403972199432,keep
116,25,63201,Affinity At Serangoon,0,,47726.666666666664,1.36617789459924,103.87492029493984,keep
116,26,63211,Blk 138,0,,92576.0,1.36816,103.875784,keep
116,27,66109,Blk 151,0,,66830.66666666667,1.3699792245468,103.8746132395795,keep
116,28,66421,Blk 537,0,,79265.0,1.37365500000249,103.87340722201968,keep
116,29,66431,Opp Blk 506A,0,,42035.333333333336,1.37297644274866,103.87526422817184,keep
116,30,64491,Hougang 1,0,,126877.66666666667,1.37513027801163,103.87905166700338,keep
116,31,64481,Bet Blks 930/931,0,,71311.66666666667,1.37514474329335,103.8807864140804,keep
116,32,64471,Blk 917,0,,89818.0,1.37454805598778,103.8839677779891,keep
116,33,64419,Blk 681,0,,165897.66666666666,1.37339164793235,103.88521854859373,keep
116,34,64331,Blk 508,0,,45468.666666666664,1.37143555507852,103.88805955105327,keep
116,35,64521,Blk 834,0,,22983.0,1.36983992146019,103.88956725593734,keep
116,36,64559,Blk 830A,0,,14078.333333333334,1.37060388901687,103.8908113889665,keep
116,37,64009,Hougang Ctrl Int,1,['North-East Line'],860117.3333333334,1.37060695394614,103.89266808874676,keep
116A,1,66439,Blk 504A CP,0,,44191.333333333336,1.37393762072692,103.8755129419784,keep
116A,2,66429,Blk 530,0,,60165.333333333336,1.37352182697727,103.87243744452265,keep
116A,3,66101,Blk 516,0,,82038.66666666667,1.37094045484466,103.87325896613376,keep
116A,4,63219,Bef Yio Chu Kang Chapel,0,,87129.33333333333,1.368497,103.876166,keep
116A,5,63209,Parkwood Residences,0,,44167.666666666664,1.36605804817414,103.8752212278542,keep
116A,6,63199,Aft Phillips Ave,0,,33057.333333333336,1.36327972197547,103.8738380559882,keep
116A,7,63189,Aft Serangoon Gdn Way,0,,12787.0,1.36133997852966,103.87363460960414,keep
116A,8,63179,Bef Tai Seng Chr Ch,0,,22426.333333333332,1.35999305129204,103.8739353277618,keep
116A,9,63369,Serangoon Sports Cplx,0,,48867.0,1.356702,103.874108,keep
116A,10,66379,Blk 206,0,,88115.33333333333,1.35339155862192,103.87285801649963,keep
116A,11,66359,S'Goon Stn Exit C/Blk 201,1,"['Circle Line ', 'North-East Line']",491715.3333333333,1.35080698547823,103.87328604946424,keep
117,1,65009,Punggol Temp Int,1,['North-East Line'],1400328.3333333333,1.40370629859822,103.90224337575332,keep
117,2,65341,Opp Blk 272C,0,,32851.0,1.40194694990354,103.9009230492748,keep
117,3,65331,Opp Blk 268D,0,,22898.0,1.4028650002354,103.89851804993968,keep
117,4,65431,Twin Waterfalls,0,,101929.0,1.40238938083661,103.89673562171808,keep
117,5,68111,Bef Seletar Camp G,0,,156043.33333333334,1.40222194447692,103.87138805557646,keep
117,6,68061,Sing-China Bldg,0,,2896.0,1.40719212135322,103.87206315994295,keep
117,7,68091,Aft Baker St,0,,8280.333333333334,1.40885699822728,103.8711692911676,keep
117,8,68081,Bef Seletar A'Space Rise,0,,3365.3333333333335,1.40559323576727,103.86681241814271,keep
117,9,68101,Rolls Royce Pte Ltd,0,,5363.333333333333,1.40378584520974,103.86344710129676,keep
117,10,68121,Bef West Camp Rd,0,,6521.0,1.40580853768965,103.85999518683651,keep
117,11,68161,Aft Seletar A'Space Lane,0,,2197.6666666666665,1.41076903489058,103.86179481507452,keep
117,12,68131,Opp Youth Flying Club,0,,4104.666666666667,1.41460695862945,103.86188939696588,keep
117,13,68141,Opp JTC Aviation Two,0,,9853.666666666666,1.42043301652737,103.86347697141191,keep
117,14,68151,Bef Shell Aviation,0,,3892.3333333333335,1.42333311184046,103.86619112165944,keep
117,15,68171,Bef Yishun Ave 8,0,,7810.666666666667,1.42704251041342,103.85535247743788,keep
117,17,59779,Opp Blks 469A/469B,0,,21732.0,1.42408305602704,103.85251851284276,keep
117,18,59789,Bef Yishun Ave 6,0,,1338.0,1.42301388896819,103.85136389998304,keep
117,19,59479,Opp Blk 430B,0,,17559.0,1.42034812354505,103.84865147425622,keep
117,20,59759,The Shaughnessy,0,,19335.0,1.41755035688919,103.8463109999724,keep
117,21,59749,Orchid Country Club,0,,9675.0,1.41499035691552,103.8443330000306,keep
117,22,59739,Opp Blk 512A,0,,8392.333333333334,1.41416011900146,103.84214688104234,keep
117,23,59509,Opp Blk 871,0,,2965.0,1.41252120911526,103.83794497908777,keep
117,24,59729,Opp Blk 816,0,,3376.3333333333335,1.41113811897325,103.83350299996852,keep
117,25,59031,Opp Yishun Sports Hall,0,,51788.333333333336,1.41277747172151,103.83083958669692,keep
117,26,59041,Bef Khatib Stn,1,['North-South Line'],408315.3333333333,1.41625420109094,103.832591612732,keep
117,27,59051,Blk 790,0,,119571.0,1.41968270185637,103.83429674432548,keep
117,28,59061,Blk 763,0,,65908.33333333333,1.42556399229911,103.83495820649408,keep
117,29,59079,Yishun Stn,1,['North-South Line'],414973.6666666667,1.42926606883551,103.83516195358482,keep
117,30,59091,Blk 154,0,,176603.33333333334,1.43165245434506,103.83510814544051,keep
117,31,59251,Opp Darul Makmur Mque,0,,88173.66666666667,1.43669132626001,103.83368337352286,keep
117,32,59521,Yishun Emerald,0,,34521.333333333336,1.44003661278482,103.83171080846516,keep
117,33,58549,Canberra Stn,1,['North-South Line'],165845.66666666666,1.442578,103.830142,keep
117,34,58611,Blk 115C,0,,7205.666666666667,1.446533,103.82993,keep
117,35,58609,Blk 109A,0,,14088.0,1.447964,103.830401,keep
117,36,58519,OPP BLK 104B,0,,50858.333333333336,1.44973306,103.831062,keep
117,37,58059,Opp Blk 592C,0,,33802.666666666664,1.45079007708143,103.82866296034206,keep
117,38,58049,Opp Blk 590C,0,,16621.333333333332,1.44919525191106,103.82703542333944,keep
117,39,58339,Opp Blk 589D,0,,40389.0,1.44936138505812,103.82430573345592,keep
117,40,58211,Sembawang Stn,1,['North-South Line'],325084.6666666667,1.44926202582359,103.81979401898032,keep
117,41,58251,Sun Plaza/Sembawang Stn,1,['North-South Line'],209577.66666666666,1.44803148822713,103.81895207486828,keep
117,42,58009,Sembawang Int,1,['North-South Line'],118943.66666666667,1.44748179252514,103.81941391689068,keep
117,43,58259,Opp Sun Plaza,0,,167907.33333333334,1.44777267175187,103.81895151565972,keep
117,44,58219,Opp Sembawang Stn,1,['North-South Line'],218430.66666666666,1.44953463697186,103.8199297231716,keep
117,45,58331,Blk 589D,0,,44959.333333333336,1.44974129560526,103.82397609690102,keep
117,46,58041,Blk 590C,0,,19135.0,1.44939346470038,103.8268558037182,keep
117,47,58051,Blk 592C,0,,34448.333333333336,1.45087972197488,103.82843083296738,keep
117,48,58511,Blk 104C,0,,61062.333333333336,1.44964,103.8315,keep
117,49,58601,Blk 108A,0,,14841.333333333334,1.448139,103.831129,keep
117,50,58619,Opp Blk 115C,0,,6034.0,1.44637,103.830152,keep
117,51,58541,Opp Canberra Stn,1,['North-South Line'],171635.66666666666,1.44284,103.830351,keep
117,52,59529,Opp Yishun Emerald,0,,18130.0,1.44035052900307,103.8318142995419,keep
117,53,59259,Darul Makmur Mque,0,,41366.333333333336,1.43716783426775,103.83379791523896,keep
117,54,59099,Blk 220,0,,49911.666666666664,1.43272835490407,103.83522544787668,keep
117,55,59073,Opp Yishun Stn,1,['North-South Line'],419215.0,1.42868146490253,103.83546942999692,keep
117,56,59069,Opp Blk 757,0,,130614.33333333333,1.42657294826877,103.83536957259516,keep
117,57,59059,Blk 608,0,,117542.0,1.42054602879781,103.83497942324875,keep
117,58,59049,Opp Khatib Stn,1,['North-South Line'],338930.3333333333,1.41700998157675,103.83339984073773,keep
117,59,59039,Yishun Sports Hall,0,,50028.666666666664,1.41342871609658,103.8315630055702,keep
117,60,59721,Blk 816,0,,4917.333333333333,1.41153711897875,103.83367988105842,keep
117,61,59501,Blk 871,0,,20238.666666666668,1.41289253257843,103.83810681040472,keep
117,62,59731,Blk 512A,0,,23012.333333333332,1.4141292303869,103.84149524920336,keep
117,63,59741,Opp Orchid Country Club,0,,27981.0,1.41554882267258,103.84464056605152,keep
117,64,59751,Opp The Shaughnessy,0,,43414.666666666664,1.41725535689777,103.84590800002532,keep
117,65,59471,Blk 430B,0,,52161.0,1.42111543044621,103.8490197156018,keep
117,66,59781,Aft Yishun Ave 6,0,,4700.0,1.4232168633454,103.85125812567784,keep
117,67,59771,Blk 469B,0,,20249.666666666668,1.423939,103.852066,keep
117,68,59791,Blk 471A,0,,19876.0,1.425903,103.853576,keep
117,69,68179,Aft Yishun Ave 8,0,,1944.6666666666667,1.42698397142724,103.8555032973658,keep
117,70,68159,Aft Shell Aviation,0,,4530.0,1.42306890210566,103.8662690737078,keep
117,71,68149,ST Aerospace,0,,12347.0,1.41891604556531,103.86279700000912,keep
117,72,68139,Youth Flying Club,0,,1138.3333333333333,1.4144389729383,103.86207999648197,keep
117,73,68169,Bef Seletar A'Space Lane,0,,1552.0,1.4107138403801,103.86188409763392,keep
117,74,68129,Aft West Camp Rd,0,,6613.0,1.40606522969086,103.86016462232044,keep
117,75,68109,Opp Rolls Royce Pte Ltd,0,,5200.333333333333,1.40400332581506,103.86349233396736,keep
117,76,68089,Aft Seletar A'Space Rise,0,,2805.6666666666665,1.40570196065228,103.86666745163518,keep
117,77,68099,Bef Baker St,0,,10341.333333333334,1.40885009957996,103.87095311541565,keep
117,78,68069,Opp Sing-China Bldg,0,,2882.3333333333335,1.40757217631739,103.87228032413654,keep
117,79,68119,Aft Seletar Camp G,0,,152471.0,1.402186,103.872168,keep
117,80,65439,Blk 220C,0,,115180.66666666667,1.40172529138051,103.89631809709375,keep
117,81,65339,Blk 268C,0,,33312.666666666664,1.4031330662473,103.8980438895579,keep
117,82,65349,Blk 272C,0,,24453.333333333332,1.40222088604884,103.90077963354756,keep
117,83,65009,Punggol Temp Int,1,['North-East Line'],1400328.3333333333,1.40370629859822,103.90224337575332,keep
117A,1,59779,Opp Blks 469A/469B,0,,21732.0,1.42408305602704,103.85251851284276,keep
117A,2,59789,Bef Yishun Ave 6,0,,1338.0,1.42301388896819,103.85136389998304,keep
117A,3,59479,Opp Blk 430B,0,,17559.0,1.42034812354505,103.84865147425622,keep
117A,4,59759,The Shaughnessy,0,,19335.0,1.41755035688919,103.8463109999724,keep
117A,5,59749,Orchid Country Club,0,,9675.0,1.41499035691552,103.8443330000306,keep
117A,6,59739,Opp Blk 512A,0,,8392.333333333334,1.41416011900146,103.84214688104234,keep
117A,7,59509,Opp Blk 871,0,,2965.0,1.41252120911526,103.83794497908777,keep
117A,8,59729,Opp Blk 816,0,,3376.3333333333335,1.41113811897325,103.83350299996852,keep
117A,9,59031,Opp Yishun Sports Hall,0,,51788.333333333336,1.41277747172151,103.83083958669692,keep
117A,10,59041,Bef Khatib Stn,1,['North-South Line'],408315.3333333333,1.41625420109094,103.832591612732,keep
117M,1,65009,Punggol Temp Int,1,['North-East Line'],1400328.3333333333,1.40370629859822,103.90224337575332,keep
117M,2,65341,Opp Blk 272C,0,,32851.0,1.40194694990354,103.9009230492748,keep
117M,3,65331,Opp Blk 268D,0,,22898.0,1.4028650002354,103.89851804993968,keep
117M,4,65431,Twin Waterfalls,0,,101929.0,1.40238938083661,103.89673562171808,keep
117M,5,68111,Bef Seletar Camp G,0,,156043.33333333334,1.40222194447692,103.87138805557646,keep
117M,6,68061,Sing-China Bldg,0,,2896.0,1.40719212135322,103.87206315994295,keep
117M,7,68091,Aft Baker St,0,,8280.333333333334,1.40885699822728,103.8711692911676,keep
117M,8,68081,Bef Seletar A'Space Rise,0,,3365.3333333333335,1.40559323576727,103.86681241814271,keep
117M,9,68101,Rolls Royce Pte Ltd,0,,5363.333333333333,1.40378584520974,103.86344710129676,keep
117M,10,68191,Bef Seletar A'Space Lk,0,,47.666666666666664,1.402289,103.85963,keep
117M,11,68181,Bef Jtc Aerospace,0,,2568.3333333333335,1.40407,103.858281,keep
117M,12,68161,Aft Seletar A'Space Lane,0,,2197.6666666666665,1.41076903489058,103.86179481507452,keep
117M,13,68131,Opp Youth Flying Club,0,,4104.666666666667,1.41460695862945,103.86188939696588,keep
117M,14,68141,Opp JTC Aviation Two,0,,9853.666666666666,1.42043301652737,103.86347697141191,keep
117M,15,68151,Bef Shell Aviation,0,,3892.3333333333335,1.42333311184046,103.86619112165944,keep
117M,16,68171,Bef Yishun Ave 8,0,,7810.666666666667,1.42704251041342,103.85535247743788,keep
117M,18,59779,Opp Blks 469A/469B,0,,21732.0,1.42408305602704,103.85251851284276,keep
117M,19,59789,Bef Yishun Ave 6,0,,1338.0,1.42301388896819,103.85136389998304,keep
117M,20,59479,Opp Blk 430B,0,,17559.0,1.42034812354505,103.84865147425622,keep
117M,21,59759,The Shaughnessy,0,,19335.0,1.41755035688919,103.8463109999724,keep
117M,22,59749,Orchid Country Club,0,,9675.0,1.41499035691552,103.8443330000306,keep
117M,23,59739,Opp Blk 512A,0,,8392.333333333334,1.41416011900146,103.84214688104234,keep
117M,24,59509,Opp Blk 871,0,,2965.0,1.41252120911526,103.83794497908777,keep
117M,25,59729,Opp Blk 816,0,,3376.3333333333335,1.41113811897325,103.83350299996852,keep
117M,26,59031,Opp Yishun Sports Hall,0,,51788.333333333336,1.41277747172151,103.83083958669692,keep
117M,27,59041,Bef Khatib Stn,1,['North-South Line'],408315.3333333333,1.41625420109094,103.832591612732,keep
117M,28,59051,Blk 790,0,,119571.0,1.41968270185637,103.83429674432548,keep
117M,29,59061,Blk 763,0,,65908.33333333333,1.42556399229911,103.83495820649408,keep
117M,30,59079,Yishun Stn,1,['North-South Line'],414973.6666666667,1.42926606883551,103.83516195358482,keep
117M,31,59091,Blk 154,0,,176603.33333333334,1.43165245434506,103.83510814544051,keep
117M,32,59251,Opp Darul Makmur Mque,0,,88173.66666666667,1.43669132626001,103.83368337352286,keep
117M,33,59521,Yishun Emerald,0,,34521.333333333336,1.44003661278482,103.83171080846516,keep
117M,34,58549,Canberra Stn,1,['North-South Line'],165845.66666666666,1.442578,103.830142,keep
117M,35,58611,Blk 115C,0,,7205.666666666667,1.446533,103.82993,keep
117M,36,58609,Blk 109A,0,,14088.0,1.447964,103.830401,keep
